ID,标题,类型,分数,实际分数,总人数,0星(短),1星(短),2星(短),3星(短),4星(短),5星(短),平均(短),人数(短),0星(长),1星(长),2星(长),3星(长),4星(长),5星(长),平均(长),人数(长)
28234787,交响诗篇 超进化1,番剧,9.0,8.971428571428572,35,0,2,1,0,1,28,9.25,32,0,1,0,1,0,1,6.0,3
28234788,交响诗篇 超进化2,番剧,9.4,9.517241379310345,58,0,2,0,0,1,52,9.672727272727272,55,0,0,1,1,0,1,6.666666666666667,3
28234796,白蛇2：青蛇劫起,国创,8.5,8.56700815387832,14349,0,748,725,1272,1743,9304,8.629060324825986,13792,0,55,78,124,125,175,7.0305206463195695,557
28234803,一口小鸭梨,国创,5.1,5.186813186813187,91,0,45,4,5,10,25,5.235955056179775,89,0,1,1,0,0,0,3.0,2
28234828,言语如苏打般涌现,番剧,9.5,9.56438403903119,5739,0,34,47,184,530,4824,9.581776116746752,5619,0,1,2,20,25,72,8.75,120
28234835,鬼灭之刃 兄妹之绊,番剧,9.0,8.97716894977169,219,0,23,0,7,6,183,8.97716894977169,219,0,0,0,0,0,0,0,0
28234836,鬼灭之刃 那田蜘蛛山篇,番剧,9.1,9.132530120481928,166,0,15,1,1,4,144,9.163636363636364,165,0,0,1,0,0,0,4.0,1
28234837,鬼灭之刃 柱合会议·蝶屋篇,番剧,9.2,9.024630541871922,203,0,19,4,3,5,172,9.024630541871922,203,0,0,0,0,0,0,0,0
28234839,初高中同校！！鬼灭学园物语,番剧,9.5,9.663551401869158,535,0,14,3,6,13,499,9.663551401869158,535,0,0,0,0,0,0,0,0
28234866,睡衣小英雄,番剧,4.4,4.53932584269663,89,0,55,4,5,1,23,4.4772727272727275,88,0,0,0,0,0,1,10.0,1
28234869,睡衣小英雄 第二季,番剧,3.1,3.182795698924731,93,0,75,2,5,1,10,3.182795698924731,93,0,0,0,0,0,0,0,0
28234872,测不准的阿波连同学,番剧,9.7,9.713793103448277,7540,0,66,42,147,343,6882,9.725401069518716,7480,0,3,3,8,15,31,8.266666666666667,60
28234882,咒术回战 粤配版,番剧,9.7,9.096846011131726,2695,0,265,33,6,33,2345,9.102162565249813,2682,0,3,0,0,1,9,8.0,13
28234906,小猪佩奇 第八季,番剧,8.5,8.672985781990521,211,0,29,2,5,8,164,8.653846153846153,208,0,0,0,0,0,3,10.0,3
28234910,摩尔庄园 第一季,国创,9.7,9.962085308056873,211,0,1,0,0,0,208,9.961722488038278,209,0,0,0,0,0,2,10.0,2
28234917,神印王座 动态漫,国创,6.8,7.448275862068965,29,0,5,1,4,6,13,7.448275862068965,29,0,0,0,0,0,0,0,0
28234950,命运-冠位指定 -月光／失落之室-,番剧,9.5,9.46916890080429,373,0,14,3,9,16,329,9.466307277628033,371,0,0,0,0,0,2,10.0,2
28234956,咸鱼哥 粤语版,国创,9.7,9.895734597156398,422,0,0,1,4,11,406,9.895734597156398,422,0,0,0,0,0,0,0,0
28234980,星之梦～雪圈球～,番剧,9.9,9.974173553719009,1936,0,2,1,2,10,1904,9.973944762897343,1919,0,0,0,0,0,17,10.0,17
28234985,马克思漫漫说,国创,9.8,10.0,68,0,0,0,0,0,68,10.0,68,0,0,0,0,0,0,0,0
28234989,开心超人联盟之机械堡奇遇记,国创,9.5,9.595687331536388,371,0,4,1,12,30,318,9.6,365,0,0,0,0,2,4,9.333333333333334,6
28234995,橙皮兔,国创,2.8,2.5074626865671643,67,0,60,1,4,0,2,2.5074626865671643,67,0,0,0,0,0,0,0,0
28235000,开心锤锤,国创,6.0,5.756134969325154,1304,0,612,45,33,30,555,5.79764705882353,1275,0,18,3,3,1,4,3.9310344827586206,29
28235012,淘气包马小跳,国创,8.9,9.525,80,0,0,1,6,4,69,9.525,80,0,0,0,0,0,0,0,0
28235025,RE-MAIN：少年与水球,番剧,9.5,9.73314993122421,727,0,6,4,13,33,660,9.73463687150838,716,0,0,0,0,2,9,9.636363636363637,11
28235026,世界尽头的圣骑士,番剧,6.3,6.367738497068751,5629,0,1328,791,891,591,1938,6.368297526629355,5539,0,15,18,15,21,21,6.333333333333333,90
28235039,平家物语,番剧,9.8,9.835443037974683,3002,0,26,8,16,66,2812,9.845628415300547,2928,0,0,1,5,8,60,9.432432432432432,74
28235052,你是彼方,番剧,3.4,3.4267990074441688,806,0,579,72,41,18,89,3.411764705882353,799,0,2,3,0,0,2,5.142857142857143,7
28235053,进化之实 踏上胜利的人生,番剧,5.0,5.771822048200905,14813,0,6393,1282,700,382,5996,5.77035179285569,14753,0,15,15,1,9,20,6.133333333333334,60
28235078,飞狗MOCO,国创,7.7,9.142857142857142,28,0,2,0,2,0,24,9.142857142857142,28,0,0,0,0,0,0,0,0
28235085,被迫成为反派赘婿 动态漫 第二季,国创,9.1,9.302158273381295,278,0,12,7,10,8,240,9.299638989169676,277,0,0,0,0,0,1,10.0,1
28235086,无限吃鸡小队 第二季,国创,2.4,2.294314381270903,299,0,284,0,0,1,10,2.2915254237288134,295,0,3,1,0,0,0,2.5,4
28235087,大神探诸葛九九,国创,3.3,2.915422885572139,402,0,335,5,8,1,35,2.8541666666666665,384,0,13,0,0,0,5,4.222222222222222,18
28235090,乱斗学院,国创,9.4,9.642201834862385,218,0,4,0,4,15,193,9.63888888888889,216,0,0,0,0,0,2,10.0,2
28235099,识夜描银,国创,8.5,8.6061814556331,1003,0,48,41,122,95,657,8.641744548286605,963,0,3,2,10,7,18,7.75,40
28235102,没出息的阴阳师一家3,国创,9.7,9.857297297297297,925,0,9,3,5,11,893,9.856677524429967,921,0,0,0,0,0,4,10.0,4
28235105,守护联萌ROY6之抱抱森林的冒险,国创,9.8,9.967625899280575,556,0,2,0,0,1,550,9.96745027124774,553,0,0,0,0,0,3,10.0,3
28235116,关于前辈很烦人的事,番剧,9.8,9.892827969286065,12242,0,42,21,81,235,11812,9.896973176933804,12191,0,1,0,5,14,31,8.901960784313726,51
28235123,JOJO的奇妙冒险 石之海,番剧,9.8,9.866214136311614,25339,0,205,54,117,318,24415,9.877812736468995,25109,0,11,10,28,31,150,8.6,230
28235125,鬼灭之刃 游郭篇,番剧,9.7,9.652599550205053,7559,0,146,46,123,237,6922,9.677548835964677,7474,0,12,6,13,16,38,7.458823529411765,85
28235130,键等学园/键等,番剧,9.8,9.94078947368421,1216,0,5,1,2,9,1191,9.940397350993377,1208,0,0,0,0,0,8,10.0,8
28235134,桃子男孩渡海而来 正序版,番剧,7.1,7.22495894909688,609,0,86,53,97,127,236,7.248747913188648,599,0,2,1,3,4,0,5.8,10
28235136,鬼灭之刃 无限列车篇,番剧,9.8,9.811953502726057,9721,0,116,34,73,152,9266,9.820765480759258,9641,0,4,3,7,11,55,8.75,80
28235138,异想食堂  / 异世界食堂 第二季,番剧,9.8,9.819397993311037,1196,0,10,4,10,32,1128,9.824324324324325,1184,0,0,0,2,0,10,9.333333333333334,12
28235140,狂热深渊-迷失的孩子,番剧,5.6,5.985611510791367,139,0,34,26,23,15,37,5.925925925925926,135,0,0,0,1,2,1,8.0,4
28235143,无敌侠：舞动的英雄,番剧,9.2,9.482926829268292,410,0,8,6,7,40,342,9.483870967741936,403,0,0,0,1,0,6,9.428571428571429,7
28235145,烧窑的话也要马克杯 第二季,番剧,9.4,9.678832116788321,137,0,2,0,3,8,120,9.669172932330827,133,0,0,0,0,0,4,10.0,4
28235149,不白吃话山海经,国创,9.3,9.452449567723344,347,0,15,6,3,11,307,9.444444444444445,342,0,0,0,0,0,5,10.0,5
28235150,阿衰 第二季,国创,9.5,9.753846153846155,65,0,0,1,2,1,61,9.753846153846155,65,0,0,0,0,0,0,0,0
28235152,阿衰 第六季,国创,9.2,9.29251700680272,147,0,3,7,6,7,124,9.29251700680272,147,0,0,0,0,0,0,0,0
28235153,我被逐出队伍后过上慢生活,番剧,8.0,7.852142426071213,9942,0,1270,668,1120,1252,5542,7.853024766544864,9852,0,4,7,21,22,36,7.7555555555555555,90
28235154,国王排名,番剧,7.0,6.159968323104335,70714,0,28040,4635,3300,1105,32887,6.17619735017937,69967,0,342,124,104,54,123,4.639892904953146,747
28235155,宿命回响：命运节拍,番剧,7.5,6.799581214478014,6686,0,1236,869,1070,713,2634,6.809567617295309,6522,0,23,21,47,46,27,6.402439024390244,164
28235157,如果历史是一群喵 第七季,国创,9.5,9.625,272,0,7,3,1,5,247,9.665399239543726,263,0,1,0,0,3,5,8.444444444444445,9
28235160,鲁邦三世 第六季,番剧,9.4,9.192697768762677,493,0,27,2,17,42,395,9.213250517598343,483,0,1,0,1,3,5,8.2,10
28235163,新飞天小女警 第一季,番剧,9.8,9.942408376963352,382,0,1,0,1,5,373,9.942105263157895,380,0,0,0,0,0,2,10.0,2
28235164,新飞天小女警 第二季,番剧,9.8,9.912408759124087,137,0,1,0,0,2,132,9.911111111111111,135,0,0,0,0,0,2,10.0,2
28235165,新飞天小女警 第三季,番剧,9.4,9.6,45,0,1,0,0,5,39,9.6,45,0,0,0,0,0,0,0,0
28235173,"世界顶尖的暗杀者,转生为异世界贵族",番剧,9.2,9.140236912495224,23553,0,1064,524,1142,1532,19041,9.172295412607818,23303,0,63,29,54,34,70,6.152,250
28235174,迷宫标记者,番剧,5.7,5.961754780652418,1778,0,519,262,226,178,537,5.944250871080139,1722,0,8,9,15,9,15,6.5,56
28235175,男孩遇见女孩,番剧,9.4,9.597979797979798,990,0,9,10,20,91,857,9.60081053698075,987,0,0,0,0,2,1,8.666666666666666,3
28235176,半妖的夜叉姬 第二季,番剧,5.7,6.424849699398798,998,0,283,95,111,100,390,6.4473953013278855,979,0,4,5,5,4,1,5.2631578947368425,19
28235177,大正少女御伽话,番剧,9.2,9.44008124576845,2954,0,91,37,85,149,2550,9.45467032967033,2912,0,3,2,4,7,26,8.428571428571429,42
28235178,结城友奈是勇者 第三季 / 大满开之章,番剧,9.8,9.850066934404284,1494,0,9,3,15,26,1402,9.861168384879726,1455,0,1,0,3,1,34,9.435897435897436,39
28235179,创之界限,番剧,8.2,8.343692870201098,547,0,39,23,62,100,315,8.33395176252319,539,0,0,0,1,2,5,9.0,8
28235181,我叫MT：归来,国创,9.8,9.90920716112532,1564,0,7,4,8,11,1519,9.91349257585539,1549,0,1,0,0,0,14,9.466666666666667,15
28235182,正邪 动态漫,国创,9.3,9.486910994764397,382,0,10,1,14,19,336,9.526315789473685,380,0,2,0,0,0,0,2.0,2
28235187,四色战记 / RWBY 第一季,番剧,9.8,9.899860917941586,719,0,4,1,4,9,694,9.898876404494382,712,0,0,0,0,0,7,10.0,7
28235266,空想新子和千年的魔法,番剧,9.5,9.620437956204379,137,0,0,0,5,14,117,9.647058823529411,136,0,0,0,1,0,0,6.0,1
28235269,本田小狼与我,番剧,9.4,9.250632911392405,395,0,3,3,27,66,287,9.26943005181347,386,0,0,0,1,5,3,8.444444444444445,9
28235301,春 ,番剧,8.6,8.475728155339805,206,0,13,8,18,37,121,8.48730964467005,197,0,0,1,2,1,5,8.222222222222221,9
28235323,斗神姬 日语版,国创,7.0,7.354838709677419,62,0,7,8,11,8,28,7.354838709677419,62,0,0,0,0,0,0,0,0
28235355,百妖谱·京师篇,国创,9.8,9.865095489638358,2461,0,12,2,22,59,2340,9.871047227926079,2435,0,1,0,1,3,21,9.307692307692308,26
28235358,无限世界,国创,8.1,7.021370670596905,1357,0,281,105,123,148,625,7.140405616224649,1282,0,32,13,7,7,16,4.986666666666666,75
28235363,长夜开拓者,国创,6.4,4.893276915843912,2127,0,892,108,60,87,598,5.302005730659026,1745,0,304,29,13,3,33,3.026178010471204,382
28235382,君有云,国创,9.1,9.594156585254508,4381,0,86,49,96,188,3944,9.600733440293377,4363,0,2,0,2,6,8,8.0,18
28235384,我的异界之旅,国创,3.4,3.769085768143261,6366,0,4736,184,104,62,1252,3.7627011675607447,6338,0,14,3,1,0,10,5.214285714285714,28
28235387,食草老龙被冠以恶龙之名,国创,9.6,9.647764449291166,1834,0,12,12,56,113,1620,9.659128516271373,1813,0,2,0,2,2,15,8.666666666666666,21
28235389,靠你啦！战神系统,国创,9.5,9.600188368259948,4247,0,78,35,93,193,3806,9.621403091557669,4205,0,6,5,5,4,22,7.476190476190476,42
28235390,仙王的日常生活 第三季,国创,7.8,6.877284595300261,3447,0,926,180,211,241,1732,7.017021276595744,3290,0,105,10,7,11,24,3.949044585987261,157
28235391,暂停！让我查攻略,国创,9.4,9.464387464387464,3861,0,76,50,114,295,3271,9.486600105097216,3806,0,4,6,5,13,27,7.927272727272728,55
